36	108
36	109
36	110
36	113
36	115
36	116
36	117
36	121
36	125
36	127
36	128
36	134
36	135
36	136
36	147
36	150
36	156
36	159
36	162
36	167
36	168
36	172
36	174
36	175
36	176
36	178
36	180
36	184
36	185
36	187
36	195
37	40
37	42
37	43
37	52
37	54
37	59
37	60
37	64
37	65
37	67
37	70
37	71
37	73
37	74
37	78
37	81
37	86
37	92
37	93
37	94
37	96
37	102
37	103
37	105
37	106
37	108
37	109
37	112
37	115
37	121
37	124
37	127
37	129
37	130
37	132
37	133
37	141
37	143
37	144
37	145
37	146
37	153
37	157
37	161
37	164
37	168
37	170
37	172
37	175
37	177
37	181
37	185
37	186
37	187
37	189
37	192
37	193
37	198
38	42
38	45
38	49
38	53
38	56
38	57
38	66
38	68
38	70
38	73
38	76
38	77
38	79
38	85
38	87
38	89
38	91
38	92
38	98
38	99
38	103
38	110
38	111
38	112
38	115
38	116
38	118
38	125
38	131
38	132
38	134
38	139
38	140
38	142
38	145
38	151
38	154
38	158
38	159
38	162
38	166
38	167
38	168
38	170
38	175
38	177
38	179
38	183
38	186
38	188
38	189
38	197
38	200
39	43
39	49
39	51
39	54
39	59
39	60
39	62
39	64
39	66
39	68
39	73
39	78
39	86
39	87
39	88
39	89
39	91
39	94
39	98
39	100
39	106
39	112
39	117
39	121
39	122
39	125
39	129
39	133
39	150
39	155
39	159
39	164
39	166
39	172
39	174
39	177
39	178
39	188
39	191
39	192
39	195
39	197
39	198
40	42
40	43
40	45
40	46
40	48
40	49
40	51
40	53
40	63
40	72
40	75
40	76
40	78
40	80
40	85
40	87
40	91
40	94
40	98
40	100
40	105
40	108
40	111
40	112
40	114
40	119
40	120
40	126
40	127
40	129
40	132
40	133
40	137
40	141
40	145
40	149
40	155
40	156
40	161
40	162
40	164
40	168
40	171
40	173
40	179
40	184
40	187
40	188
40	191
40	193
40	195
40	196
40	198
41	48
41	50
41	51
41	52
41	54
41	58
41	59
41	62
41	65
41	67
41	68
41	70
41	72
41	76
41	83
41	88
41	99
41	100
41	101
41	103
41	106
41	108
41	111
41	112
41	114
41	117
41	118
41	130
41	134
41	135
41	138
41	143
41	145
41	148
41	149
41	152
41	155
41	157
41	165
41	167
41	171
41	185
41	188
41	194
41	195
41	197
41	198
41	199
41	200
42	43
42	48
42	50
42	52
42	58
42	61
42	62
42	63
42	67
42	70
42	73
42	74
42	75
42	78
42	81
42	85
42	94
42	112
42	113
42	115
42	120
42	126
42	133
42	134
42	135
42	141
42	142
42	144
42	149
42	153
42	154
42	155
42	156
42	160
42	161
42	167
42	168
42	169
42	172
42	177
42	178
42	182
42	183
42	186
42	191
42	192
42	197
43	44
43	45
43	49
43	50
43	51
43	52
43	60
43	61
43	62
43	65
43	69
43	70
43	77
43	80
43	86
43	87
43	88
43	91
43	94
43	96
43	97
43	103
43	105
43	108
43	110
43	112
43	116
43	117
43	131
43	134
43	135
43	137
43	149
43	150
43	151
43	155
43	157
43	159
43	161
43	169
43	175
43	176
43	180
43	181
43	191
43	199
44	45
44	49
44	57
44	62
44	64
44	70
44	71
44	74
44	75
44	76
44	84
44	87
44	92
44	95
44	99
44	101
44	102
44	104
44	107
44	110
44	111
44	112
44	114
44	116
44	120
44	123
44	126
44	127
44	128
44	129
44	130
44	134
44	136
44	137
44	143
44	147
44	149
44	155
44	158
44	160
44	166
44	167
44	173
44	174
44	179
44	181
44	185
44	188
44	191
44	192
44	195
44	197
44	198
45	51
45	53
45	57
45	58
45	66
45	69
45	75
45	77
45	79
45	83
45	85
45	88
45	90
45	91
45	92
45	93
45	98
45	104
45	117
45	120
45	123
45	128
45	138
45	139
45	145
45	146
45	155
45	156
45	160
45	166
45	167
45	169
45	171
45	172
45	173
45	180
45	181
45	185
45	187
45	193
45	194
45	195
46	50
46	51
46	52
46	56
46	60
46	65
46	67
46	69
46	70
46	71
46	73
46	77
46	79
46	82
46	83
46	90
46	91
46	94
46	96
46	99
46	102
46	103
46	106
46	107
46	109
46	110
46	112
46	119
46	120
46	121
46	127
46	128
46	130
46	134
46	135
46	136
46	137
46	138
46	139
46	140
46	142
46	144
46	153
46	163
46	164
46	171
46	172
46	175
46	177
46	179
46	185
46	190
46	197
46	198
47	52
47	53
47	54
47	56
47	58
47	60
47	63
47	65
47	66
47	70
47	71
47	75
47	80
47	82
47	83
47	84
47	87
47	94
47	102
47	103
47	106
47	107
47	108
47	113
47	118
47	120
47	124
47	126
47	131
47	134
47	138
47	139
47	143
47	144
47	145
47	146
47	149
47	150
47	152
47	154
47	155
47	158
47	165
47	166
47	169
47	172
47	174
47	175
47	181
47	182
47	185
47	187
47	195
47	197
47	200
48	49
48	50
48	58
48	61
48	66
48	67
48	71
48	81
48	82
48	92
48	96
48	104
48	105
48	106
48	108
48	111
48	114
48	126
48	127
48	134
48	137
48	146
48	149
48	150
48	151
48	161
48	162
48	163
48	170
48	171
48	173
48	174
48	176
48	178
48	184
48	185
48	188
48	189
48	190
48	192
48	198
48	199
49	59
49	61
49	63
49	64
49	72
49	73
49	75
49	84
49	91
49	93
49	96
49	97
49	101
49	104
49	105
49	106
49	107
49	108
49	110
49	112
49	114
49	115
49	117
49	119
49	121
49	132
49	133
49	135
49	136
49	138
49	139
49	140
49	141
49	145
49	147
49	149
49	150
49	151
49	162
49	167
49	170
49	171
49	172
49	173
49	180
49	187
49	197
49	199
50	51
50	53
50	65
50	68
50	79
50	83
50	91
50	97
50	100
50	101
50	102
50	103
50	105
50	107
50	115
50	125
50	126
50	127
50	132
50	133
50	136
50	137
50	138
50	140
50	147
50	148
50	149
50	154
50	156
50	160
50	162
50	163
50	166
50	168
50	169
50	174
50	175
50	176
50	177
50	178
50	180
50	182
50	184
50	185
50	186
50	187
50	191
50	195
50	199
51	52
51	58
51	66
51	72
51	74
51	75
51	77
51	80
51	81
51	82
51	86
51	87
51	92
51	94
51	101
51	102
51	103
51	106
51	109
51	110
51	112
51	113
51	114
51	125
51	136
51	140
51	146
51	147
51	172
51	179
51	183
51	184
51	185
51	187
51	195
51	196
52	53
52	54
52	56
52	58
52	63
52	65
52	66
52	71
52	72
52	79
52	80
52	94
52	95
52	97
52	100
52	102
52	104
52	105
52	106
52	110
52	112
52	118
52	121
52	128
52	132
52	135
52	138
52	141
52	147
52	150
52	151
52	155
52	157
52	158
52	159
52	170
52	171
52	174
52	179
52	180
52	181
52	186
52	188
52	189
52	194
52	198
53	54
53	56
53	64
53	66
53	67
53	69
53	70
53	73
53	77
53	78
53	83
53	84
53	87
53	89
53	90
53	92
53	94
53	102
53	110
53	118
53	121
53	126
53	132
53	134
53	137
53	138
53	139
53	141
53	147
53	148
53	150
53	157
53	162
53	165
53	171
53	172
53	177
53	178
53	179
53	181
53	182
53	185
53	188
53	192
53	197
53	199
53	200
54	57
54	58
54	59
54	60
54	61
54	62
54	63
54	69
54	71
54	87
54	90
54	92
54	98
54	107
54	115
54	116
54	118
54	119
54	120
54	123
54	131
54	138
54	139
54	142
54	148
54	149
54	151
54	157
54	158
54	159
54	162
54	163
54	164
54	166
54	167
54	169
54	172
54	184
54	187
54	195
55	58
55	60
55	65
55	66
55	68
55	70
55	72
55	73
55	77
55	79
55	84
55	93
55	97
55	112
55	114
55	122
55	123
55	125
55	126
55	127
55	128
55	151
55	154
55	157
55	161
55	181
55	193
55	195
56	58
56	71
56	76
56	77
56	78
56	80
56	81
56	82
56	90
56	91
56	92
56	93
56	98
56	99
56	100
56	102
56	107
56	111
56	112
56	113
56	114
56	115
56	119
56	120
56	125
56	127
56	135
56	138
56	140
56	141
56	144
56	150
56	155
56	157
56	162
56	163
56	168
56	172
56	176
56	177
56	178
56	183
56	188
56	189
56	191
56	195
56	198
57	61
57	62
57	64
57	65
57	66
57	68
57	82
57	84
57	85
57	86
57	90
57	92
57	93
57	94
57	95
57	100
57	104
57	118
57	125
57	127
57	132
57	135
57	138
57	139
57	143
57	148
57	150
57	152
57	153
57	154
57	158
57	159
57	165
57	176
57	178
57	180
57	181
57	182
57	185
57	188
57	195
58	61
58	63
58	74
58	76
58	78
58	80
58	86
58	88
58	93
58	95
58	102
58	104
58	111
58	113
58	115
58	118
58	120
58	128
58	134
58	140
58	145
58	147
58	156
58	165
58	169
58	170
58	177
58	180
58	184
58	185
58	189
58	191
58	194
58	195
58	198
59	61
59	63
59	71
59	74
59	75
59	76
59	78
59	81
59	82
59	83
59	84
59	89
59	91
59	96
59	97
59	110
59	112
59	113
59	115
59	118
59	119
59	121
59	123
59	126
59	128
59	133
59	135
59	136
59	141
59	142
59	144
59	146
59	149
59	150
59	151
59	154
59	155
59	157
59	158
59	160
59	165
59	167
59	174
59	175
59	177
59	179
59	195
60	63
60	68
60	69
60	72
60	74
60	79
60	82
60	86
60	88
60	90
60	95
60	97
60	99
60	100
60	101
60	104
60	106
60	108
60	115
60	116
60	119
60	120
60	129
60	132
60	134
60	135
60	142
60	144
60	147
60	154
60	159
60	165
60	166
60	167
60	172
60	175
60	177
60	179
60	180
60	181
60	187
60	191
60	194
60	197
60	198
60	199
61	64
61	67
61	68
61	76
61	80
61	93
61	94
61	98
61	99
61	100
61	103
61	108
61	109
61	110
61	112
61	120
61	122
61	124
61	125
61	127
61	130
61	131
61	134
61	135
61	136
61	141
61	144
61	148
61	149
61	151
61	155
61	158
61	163
61	164
61	169
61	177
61	183
61	184
61	192
61	193
61	194
61	196
62	64
62	65
62	66
62	72
62	73
62	86
62	89
62	90
62	94
62	95
62	100
62	102
62	109
62	111
62	115
62	120
62	122
62	126
62	127
62	128
62	131
62	138
62	142
62	143
62	146
62	151
62	154
62	156
62	157
62	158
62	159
62	164
62	166
62	169
62	171
62	180
62	181
62	187
62	188
62	190
62	191
62	192
62	196
62	198
63	64
63	66
63	68
63	69
63	74
63	75
63	76
63	78
63	79
63	81
63	82
63	83
63	85
63	86
63	87
63	93
63	94
63	96
63	102
63	105
63	108
63	110
63	113
63	115
63	119
63	127
63	128
63	137
63	139
63	145
63	147
63	148
63	150
63	152
63	154
63	155
63	158
63	160
63	162
63	164
63	166
63	167
63	168
63	170
63	172
63	187
63	189
64	69
64	70
64	74
64	75
64	78
64	88
64	89
64	90
64	95
64	104
64	111
64	113
64	121
64	124
64	128
64	130
64	132
64	134
64	139
64	142
64	144
64	145
64	146
64	149
64	152
64	156
64	157
64	158
64	160
64	163
64	164
64	168
64	169
64	170
64	172
64	175
64	183
64	184
64	192
64	193
64	194
64	199
64	200
65	68
65	69
65	70
65	74
65	81
65	84
65	85
65	87
65	91
65	98
65	102
65	104
65	105
65	106
65	107
65	108
65	111
65	119
65	121
65	123
65	125
65	127
65	129
65	131
65	136
65	139
65	140
65	142
65	144
65	150
65	155
65	159
65	161
65	162
65	164
65	167
65	168
65	171
65	172
65	175
65	178
65	183
65	184
65	191
65	195
65	198
66	72
66	73
66	74
66	80
66	90
66	101
66	102
66	106
66	107
66	109
66	112
66	117
66	121
66	122
66	123
66	128
66	134
66	136
66	137
66	141
66	148
66	153
66	159
66	163
66	169
66	170
66	182
66	185
66	186
66	193
66	197
67	69
67	74
67	76
67	78
67	83
67	88
67	95
67	97
67	105
67	107
67	109
67	110
67	120
67	122
67	126
67	127
67	130
67	131
67	132
67	135
67	136
67	143
67	148
67	151
67	154
67	155
67	157
67	163
67	165
67	172
67	174
67	180
67	187
67	189
67	194
67	195
68	74
68	75
68	81
68	82
68	86
68	88
68	99
68	103
68	104
68	105
68	109
68	110
68	115
68	116
68	121
68	122
68	135
68	144
68	146
68	151
68	154
68	159
68	160
68	164
68	166
68	168
68	181
68	182
68	183
68	184
68	185
68	196
68	199
69	72
69	74
69	75
69	80
69	86
69	91
69	93
69	94
69	95
69	98
69	107
69	109
69	113
69	114
69	117
69	118
69	119
69	120
69	126
69	129
69	130
69	131
69	138
69	142
69	145
69	153
69	159
69	161
69	162
69	163
69	166
69	169
69	174
69	176
69	178
69	186
69	187
69	190
69	191
69	192
69	196
70	71
70	72
70	74
70	75
70	76
70	77
70	79
70	81
70	87
70	89
70	90
70	92
70	93
70	94
70	98
70	100
70	103
70	113
70	117
70	119
70	122
70	126
70	130
70	132
70	134
70	136
70	141
70	143
70	147
70	148
70	149
70	154
70	158
70	161
70	166
70	167
70	168
70	169
70	170
70	174
70	180
70	181
70	182
70	185
70	190
70	191
70	194
71	75
71	81
71	84
71	87
71	92
71	93
71	94
71	95
71	96
71	100
71	102
71	104
71	105
71	106
71	111
71	113
71	122
71	125
71	127
71	141
71	146
71	147
71	148
71	149
71	153
71	154
71	156
71	157
71	164
71	166
71	167
71	172
71	186
71	187
71	191
71	192
